replica,cpu,heap,previous_tps,instant_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,timestamp,utilization,performance_request,performance_response,performance
1,7,9,79,72,0.429,0.811,0.9225714285714286,46.70671626719578,14.81,72.27,0,72,1708268603.0957296,0.6128571428571429,1.0,1.0,1.0
2,8,9,72,24,0.1115,0.8440000000000001,0.827875,47.61443154497356,16.39,24.0,0,24,1708269218.336298,0.139375,1.0,1.0,1.0
1,4,8,24,24,0.193,0.822,0.8965000000000001,48.56268154497356,19.03,24.0,0,24,1708269833.5477076,0.4825,1.0,1.0,1.0
1,4,8,24,32,0.202,0.841,0.8923894324853229,49.51318154497356,20.44,32.0,0,32,1708270448.736463,0.505,1.0,0.9784735812133072,0.9892367906066536
1,4,9,32,32,0.208,0.949,0.8696307129798904,50.465181544973554,21.88,32.27,0,32,1708271063.944599,0.5199999999999999,1.0,0.9140767824497258,0.9570383912248629
3,4,8,32,40,0.1533333333333333,0.8876666666666667,0.6987655006477883,51.403514878306886,36.02,40.0,0,40,1708271679.1662817,0.3833333333333332,1.0,0.555247084952804,0.777623542476402
2,6,7,40,32,0.165,0.753,0.855,52.33101487830689,16.99,32.2,0,32,1708272333.733126,0.275,1.0,1.0,1.0
1,7,4,32,32,0.184,0.751,0.8525714285714286,53.2573005925926,13.51,32.0,0,32,1708272948.9438586,0.26285714285714284,1.0,1.0,1.0
2,5,8,32,24,0.1154999999999999,0.7835,0.8462,54.1783380925926,19.3,24.0,0,24,1708273564.136762,0.2309999999999998,1.0,1.0,1.0
2,4,9,24,40,0.1735,0.827,0.8250163847780128,55.11360198148149,23.65,40.07,0,40,1708274179.338849,0.43374999999999997,1.0,0.8456659619450317,0.9228329809725159
2,9,7,40,40,0.142,0.7275,0.8315555555555556,56.029379759259264,16.14,40.2,0,40,1708274794.5412784,0.15777777777777777,1.0,1.0,1.0
3,8,7,40,40,0.1149999999999999,0.7416666666666667,0.82875,56.943754759259264,15.02,40.0,0,40,1708275409.7485693,0.14374999999999985,1.0,1.0,1.0
1,8,9,40,40,0.283,0.726,0.87075,57.85979642592593,17.53,40.2,0,40,1708276024.9641268,0.35374999999999995,1.0,1.0,1.0
2,8,6,40,48,0.1835,0.711,0.845875,58.78273392592593,17.84,48.0,0,48,1708276640.2082486,0.229375,1.0,1.0,1.0
1,7,9,48,40,0.268,0.83,0.8765714285714286,59.71324186243387,18.85,40.2,0,40,1708277255.431948,0.3828571428571429,1.0,1.0,1.0
1,4,8,40,32,0.207,0.821,0.8055007550018876,60.664991862433865,26.49,32.13,0,32,1708277870.641927,0.5175,1.0,0.7550018875047189,0.8775009437523594
1,9,5,32,24,0.187,0.712,0.8415555555555556,61.585769640211645,19.59,24.0,0,24,1708278485.8581738,0.20777777777777778,1.0,1.0,1.0
3,7,8,24,56,0.1773333333333333,0.7666666666666666,0.8506666666666667,62.50693630687831,18.36,56.2,0,56,1708279101.052127,0.2533333333333333,1.0,1.0,1.0
1,8,9,56,48,0.272,0.706,0.868,63.41938075132276,16.75,48.07,0,48,1708279716.303463,0.34,1.0,1.0,1.0
2,6,6,48,40,0.1695,0.7989999999999999,0.8565,64.34763075132275,19.43,40.0,0,40,1708280331.5026712,0.28250000000000003,1.0,1.0,1.0
2,4,8,40,39,0.197,0.875,0.6902503121098627,65.28088075132275,40.05,39.2,0,40,1708280946.7249916,0.4925,0.98,0.49937578027465673,0.7396878901373284
2,7,7,39,40,0.159,0.757,0.80595132942767,66.20359503703705,22.19,40.0,0,40,1708281561.9725175,0.22714285714285717,1.0,0.9013068949977466,0.9506534474988733
3,9,7,40,32,0.1036666666666666,0.7786666666666667,0.823037037037037,67.11511355555557,16.79,32.0,0,32,1708282177.1976154,0.11518518518518511,1.0,1.0,1.0
1,8,7,32,32,0.218,0.739,0.8545,68.04236355555557,16.78,32.2,0,32,1708282792.4268684,0.27249999999999996,1.0,1.0,1.0
2,9,8,32,40,0.152,0.778,0.8337777777777778,68.95650244444445,17.72,40.0,0,40,1708283407.6628635,0.1688888888888889,1.0,1.0,1.0
2,9,9,40,40,0.162,0.751,0.8360000000000001,69.8579468888889,16.06,40.27,0,40,1708284022.8823917,0.18,1.0,1.0,1.0
1,8,7,40,40,0.276,0.73,0.869,70.7924468888889,15.25,40.0,0,40,1708284638.133968,0.34500000000000003,1.0,1.0,1.0
1,6,9,40,40,0.234,0.783,0.878,71.7184468888889,18.81,40.33,0,40,1708285253.3442242,0.39,1.0,1.0,1.0
2,5,6,40,40,0.173,0.799,0.7407546503733875,72.65304688888891,29.46,40.07,0,40,1708285868.545006,0.346,1.0,0.678886625933469,0.8394433129667345
3,6,4,40,32,0.145,0.7473333333333333,0.7599811712764577,73.57721355555557,25.67,32.0,0,32,1708286483.787392,0.24166666666666667,1.0,0.7791195948578106,0.8895597974289053
2,6,8,32,32,0.1375,0.8614999999999999,0.8458333333333333,74.50013022222224,19.84,32.0,0,32,1708287099.0722835,0.22916666666666669,1.0,1.0,1.0
3,7,9,32,64,0.1736666666666666,0.7653333333333333,0.8496190476190476,75.4099767830688,17.82,64.2,0,64,1708287714.2926185,0.24809523809523804,1.0,1.0,1.0
2,4,7,64,47,0.241,0.7595000000000001,0.7979683320334262,76.3680603830688,28.72,47.87,0,48,1708288329.568065,0.6024999999999999,0.997292,0.6963788300835655,0.8468354150417827
1,4,9,47,39,0.281,0.852,0.8115391304347827,77.33157704973546,29.44,39.93,0,40,1708288944.8375883,0.7025,0.99825,0.6793478260869565,0.8387989130434783
3,7,5,39,47,0.15,0.7676666666666666,0.8228638572244121,78.25183922116403,21.02,47.93,0,48,1708289560.0541878,0.2142857142857143,0.998542,0.9514747859181731,0.9750083929590866
2,7,8,47,48,0.2015,0.7935,0.8575714285714287,79.17981243544975,16.72,48.0,0,48,1708290175.299564,0.28785714285714287,1.0,1.0,1.0
2,7,6,48,56,0.2075,0.7365,0.8592857142857143,80.1094552925926,18.15,56.0,0,56,1708290790.5180914,0.29642857142857143,1.0,1.0,1.0
2,7,6,56,72,0.2435,0.7484999999999999,0.8499803681815095,81.04424100687831,21.03,72.73,0,72,1708291405.7349267,0.34785714285714286,1.0,0.951022349025202,0.975511174512601
3,8,9,72,64,0.172,0.725,0.843,81.94629656243386,18.92,64.0,0,64,1708292021.0045817,0.21499999999999997,1.0,1.0,1.0
1,6,7,64,70,0.47,0.866,0.7427482415155179,82.9098522957672,41.35,70.67,0,72,1708292636.2475092,0.7833333333333333,0.981528,0.48367593712212814,0.7326019685610641
2,6,8,70,88,0.306,0.7785,0.902,83.8581647957672,17.8,88.0,0,88,1708293251.485676,0.51,1.0,1.0,1.0
2,8,5,88,56,0.2205,0.716,0.855125,84.78572729576719,17.28,56.2,0,56,1708293866.7000334,0.275625,1.0,1.0,1.0
3,4,8,56,48,0.183,0.84,0.7021926520937583,85.73147729576719,37.97,48.07,0,48,1708294481.932911,0.45749999999999996,1.0,0.5267316302343956,0.7633658151171978
3,5,6,48,56,0.1926666666666666,0.7566666666666667,0.7966831269143695,86.67001062910053,25.03,56.0,0,56,1708295117.7300825,0.3853333333333332,1.0,0.7990411506192568,0.8995205753096285
1,4,5,56,55,0.4,0.813,0.6066534389943,87.55838582910053,128.07,55.07,0,64,1708295732.9433167,1.0,0.860469,0.15616459748574998,0.508316798742875
1,6,8,55,72,0.451,0.809,0.9102073774179038,88.5335524957672,22.23,72.67,0,72,1708296348.1763787,0.7516666666666667,1.0,0.8996851102114259,0.949842555105713
3,7,8,72,97,0.251,0.7723333333333334,0.8717142857142858,89.465951305291,17.69,97.2,0,96,1708296963.4117355,0.3585714285714286,1.0,1.0,1.0
3,5,5,97,97,0.2629999999999999,0.7439999999999999,0.7853120448179273,90.418551305291,28.56,97.07,0,96,1708297578.6865902,0.5259999999999998,1.0,0.700280112044818,0.850140056022409
2,5,9,97,120,0.3885,0.9115,0.7250712619300106,0.0,47.15,120.13,0,120,1708298193.9544735,0.777,1.0,0.4241781548250265,0.7120890774125133
3,4,8,120,72,0.2286666666666666,0.8096666666666668,0.6959863760217984,0.9571666666666668,44.04,72.07,0,72,1708298809.237074,0.5716666666666664,1.0,0.45413260672116257,0.7270663033605813
1,5,4,72,68,0.5,0.79,0.55968018381668,1.7771666666666668,161.03,68.2,0,88,1708299473.87494,1.0,0.775,0.12420045954170031,0.4496002297708502
3,5,6,68,72,0.2176666666666666,0.7526666666666667,0.8838920634920635,2.7207,20.16,72.2,0,72,1708300089.1300611,0.4353333333333332,1.0,0.9920634920634921,0.996031746031746
2,5,9,72,79,0.2774999999999999,0.884,0.8483843015805212,3.665722222222222,23.41,79.13,0,80,1708300704.357257,0.5549999999999998,0.989125,0.8543357539513029,0.9217303769756515
2,9,6,79,64,0.229,0.7635000000000001,0.8508888888888889,4.591166666666666,19.06,64.4,0,64,1708301319.6322803,0.2544444444444445,1.0,1.0,1.0
2,7,5,64,64,0.2315,0.7190000000000001,0.8661428571428572,5.524238095238095,19.38,64.6,0,64,1708301934.8780806,0.33071428571428574,1.0,1.0,1.0
1,6,9,64,72,0.464,0.874,0.8428511047070125,6.498682539682539,27.76,72.0,0,72,1708302550.3823595,0.7733333333333334,1.0,0.7204610951008645,0.8602305475504323
3,9,8,72,72,0.1866666666666666,0.7826666666666667,0.8414814814814815,7.417256613756614,18.75,72.53,0,72,1708303165.6123178,0.20740740740740732,1.0,1.0,1.0
2,5,7,72,72,0.263,0.7615000000000001,0.8424681281618888,8.369856613756614,23.72,72.0,0,72,1708303780.9011066,0.526,1.0,0.8431703204047218,0.9215851602023609
3,5,8,72,80,0.224,0.8033333333333333,0.7911454202789295,9.314656613756616,26.53,80.27,0,80,1708304396.1466668,0.448,1.0,0.7538635506973238,0.8769317753486618
3,9,7,80,88,0.2103333333333333,0.7633333333333333,0.8467407407407408,10.238026984126986,16.43,88.07,0,88,1708305011.4102037,0.23370370370370364,1.0,1.0,1.0
1,4,7,88,54,0.388,0.813,0.69978435420436,11.209312584126986,67.43,54.2,0,56,1708305626.667808,0.97,0.967857,0.29660388551090017,0.63223044275545
3,5,4,54,56,0.2,0.7743333333333333,0.8347671840354767,12.149312584126983,22.55,56.27,0,56,1708306241.9238064,0.4,1.0,0.8869179600886917,0.9434589800443458
2,4,6,56,96,0.365,0.8145,0.5864275191514438,13.030562584126985,135.76,96.6,0,112,1708306857.2094002,0.9125,0.8625,0.14731879787860933,0.5049093989393046
1,7,6,96,95,0.573,0.731,0.7115522511786849,14.009086126984128,53.51,95.6,0,96,1708307472.5479274,0.8185714285714285,0.995833,0.373761913660998,0.684797456830499
2,4,4,95,89,0.3445,0.7625,0.5811569142196149,14.880826326984128,121.03,89.13,0,104,1708308087.7631142,0.8612499999999998,0.857019,0.16524828554903742,0.5111336427745187
1,4,7,89,50,0.4,0.741,0.4069877545838809,15.437969526984128,281.53,50.0,0,112,1708308703.0175388,1.0,0.446429,0.07104038645970234,0.2587346932298512
2,5,5,50,136,0.465,0.746,0.649504132361766,16.386524726984128,93.32,136.0,0,144,1708309318.226715,0.93,0.944444,0.21431633090441493,0.5793801654522075
2,7,6,136,88,0.3,0.7295,0.8623621199892387,17.32938186984127,21.24,88.87,0,88,1708309933.5172038,0.4285714285714286,1.0,0.9416195856873824,0.9708097928436912
1,4,6,88,51,0.397,0.8,0.575507660259604,18.17775666984127,152.54,51.93,0,64,1708310548.8052485,0.9925,0.811406,0.1311131506490101,0.471259575324505
3,8,5,51,88,0.2483333333333333,0.7463333333333333,0.8620833333333333,19.10879833650793,17.79,88.33,0,88,1708311164.0419118,0.3104166666666666,1.0,1.0,1.0
2,9,9,88,72,0.2555,0.782,0.8567777777777779,20.024076114285712,16.19,72.33,0,72,1708311779.33109,0.2838888888888889,1.0,1.0,1.0
1,4,6,72,58,0.4,0.815,0.5763568552301255,20.87218731428572,152.96,58.33,0,72,1708312394.6004982,1.0,0.810139,0.1307531380753138,0.47044606903765696
1,6,5,58,95,0.552,0.731,0.7579887164416907,21.858104114285712,45.19,95.27,0,96,1708313009.835385,0.9200000000000002,0.992396,0.4425757911042266,0.7174858955521133
2,6,8,95,88,0.308,0.8315,0.9026666666666667,22.809437447619047,19.53,88.07,0,88,1708313625.067016,0.5133333333333333,1.0,1.0,1.0
1,7,6,88,96,0.54,0.773,0.7687054409005628,23.786580304761905,37.31,96.53,0,96,1708314240.3604405,0.7714285714285716,1.0,0.5360493165371214,0.7680246582685607
1,9,9,96,97,0.53,0.732,0.9177777777777778,24.726802526984127,18.82,97.07,0,96,1708314855.6509438,0.5888888888888889,1.0,1.0,1.0
3,8,6,97,96,0.2343333333333333,0.726,0.791223665973666,25.656094193650794,24.05,96.4,0,96,1708315470.898018,0.2929166666666666,1.0,0.8316008316008315,0.9158004158004158
1,8,8,96,88,0.545,0.733,0.9210503848003849,26.6158441936508,20.79,88.4,0,88,1708316086.156372,0.68125,1.0,0.9620009620009621,0.9810004810004811
3,4,5,88,97,0.299,0.7983333333333333,0.6078121349227739,27.541363793650795,96.47,97.6,0,104,1708316701.436154,0.7474999999999999,0.938462,0.2073183373069348,0.5728901686534674
1,6,9,97,86,0.596,0.843,0.43726924241569143,28.1451733936508,240.98,86.27,0,168,1708317376.550383,0.9933333333333333,0.513512,0.08299443937256204,0.298253219686281
1,7,7,86,90,0.698,0.807,0.4895509446669484,28.84488767936508,199.39,90.0,0,144,1708317991.7930086,0.9971428571428571,0.625,0.10030593309594263,0.3626529665479713
2,9,5,90,152,0.4735,0.751,0.8856311618323031,29.79749879047619,21.03,152.6,0,152,1708318607.0855772,0.5261111111111111,1.0,0.951022349025202,0.975511174512601
2,4,8,152,84,0.38,0.8545,0.46271275685242763,30.46138759047619,209.05,84.4,0,144,1708319222.4301758,0.95,0.586111,0.09567089213106912,0.3408909460655346
3,7,4,84,104,0.257,0.7046666666666667,0.8554725064811025,31.39810187619048,20.94,104.87,0,104,1708319837.6799445,0.36714285714285716,1.0,0.9551098376313275,0.9775549188156638
1,9,9,104,104,0.609,0.807,0.7613858905528869,32.355435209523804,35.39,104.0,0,104,1708320452.9930549,0.6766666666666666,1.0,0.5651313930488838,0.7825656965244419
2,5,7,104,80,0.291,0.7875,0.8029329512893982,33.3136352095238,27.92,80.07,0,80,1708321068.2274065,0.582,1.0,0.7163323782234956,0.8581661891117478
1,8,4,80,104,0.692,0.737,0.911839474798814,34.3001352095238,23.61,104.2,0,104,1708321683.455774,0.8649999999999999,1.0,0.8470986869970352,0.9235493434985176
1,6,5,104,97,0.573,0.794,0.7035809175344778,35.2956352095238,71.06,97.27,0,96,1708322298.7309544,0.955,1.0,0.28145229383619474,0.6407261469180974
1,5,6,97,77,0.5,0.82,0.5724361155647294,36.1373016095238,155.03,77.0,0,96,1708322913.9651425,1.0,0.802083,0.1290072889118235,0.4655451444559118
1,6,8,77,95,0.565,0.806,0.6825334061051858,37.12371787619047,81.57,95.07,0,96,1708323529.2162108,0.9416666666666667,0.990312,0.24518818192963102,0.6177500909648155
1,5,6,95,71,0.498,0.773,0.5439566912110891,37.91723467619047,167.37,71.27,0,96,1708324144.45573,0.996,0.742396,0.119495728027723,0.4309458640138615
2,5,5,71,80,0.293,0.7815,0.8952718336483932,38.87583467619047,21.16,80.27,0,80,1708324759.6915298,0.586,1.0,0.945179584120983,0.9725897920604916
1,7,5,80,80,0.466,0.715,0.9331428571428572,39.84240610476189,17.25,80.53,0,80,1708325374.9292378,0.6657142857142858,1.0,1.0,1.0
2,8,8,80,104,0.3275,0.7404999999999999,0.8064186105476674,40.77590610476189,24.65,104.4,0,104,1708325990.182058,0.409375,1.0,0.8113590263691685,0.9056795131845843
1,5,5,104,79,0.501,0.792,0.5067120288764401,41.504772504761895,189.22,79.33,0,120,1708326605.5261416,1.0,0.661083,0.1056970721911003,0.3833900360955501
1,5,9,79,74,0.5,0.948,0.4390763684745207,42.11738370476189,244.12,74.27,0,144,1708327220.7731123,1.0,0.515764,0.08192692118630182,0.2988454605931509
1,9,9,74,145,0.899,0.844,0.6556243965425801,43.07699757142856,109.78,145.53,0,152,1708327836.0080729,0.9988888888888889,0.957434,0.18218254691200583,0.5698082734560029
2,4,6,145,64,0.3315,0.8605,0.3532783540847983,43.58322297142856,309.44,64.67,0,160,1708328451.6590014,0.82875,0.404188,0.06463288521199587,0.23441044260599792
1,4,8,64,53,0.4,0.862,0.43992786190849453,44.19706937142856,242.39,53.8,0,104,1708329066.9168649,1.0,0.517308,0.08251165477123644,0.2999098273856182
1,9,5,53,80,0.472,0.667,0.9048888888888889,45.149513815873,17.7,80.27,0,80,1708329682.139318,0.5244444444444444,1.0,1.0,1.0
1,7,5,80,111,0.64,0.844,0.7295036742004264,46.13572798730157,53.6,111.27,0,112,1708330297.3723302,0.9142857142857144,0.993482,0.3731343283582089,0.6833081641791044
2,7,9,111,96,0.3335,0.7929999999999999,0.8952857142857144,47.07148195555554,18.64,96.2,0,96,1708330912.6524496,0.4764285714285715,1.0,1.0,1.0
1,9,4,0,24,0.165,0.816,0.8366666666666667,0.9183333333333332,17.5,24.0,0,24,1708334506.358682,0.18333333333333335,1.0,1.0,1.0
3,9,8,24,24,0.095,0.7713333333333333,0.8211111111111111,1.8253055555555555,17.86,24.07,0,24,1708335121.626084,0.10555555555555556,1.0,1.0,1.0
2,7,6,24,32,0.1624999999999999,0.7769999999999999,0.8464285714285714,2.7485198412698413,18.63,32.0,0,32,1708335736.886341,0.232142857142857,1.0,1.0,1.0
1,9,8,32,32,0.276,0.707,0.8613333333333334,3.667561507936508,17.9,32.0,0,32,1708336352.1204352,0.3066666666666667,1.0,1.0,1.0
3,6,4,32,40,0.1563333333333333,0.7783333333333333,0.835069464390192,4.593617063492063,20.89,40.33,0,40,1708336967.3229518,0.2605555555555555,1.0,0.9573958831977022,0.978697941598851
1,7,5,40,32,0.311,0.754,0.8063174603174604,5.538045634920635,25.2,32.13,0,32,1708337582.6375823,0.44428571428571434,1.0,0.7936507936507937,0.8968253968253969
2,8,5,32,32,0.183,0.7390000000000001,0.8046553387169134,6.460920634920635,22.29,32.0,0,32,1708338198.354262,0.22874999999999998,1.0,0.8972633467922836,0.9486316733961417
3,5,8,32,24,0.1386666666666667,0.8413333333333334,0.7771393646964214,7.388653968253968,24.87,24.0,0,24,1708338813.611024,0.2773333333333334,1.0,0.8041817450743868,0.9020908725371934
2,5,8,24,40,0.1435,0.8185,0.8082771929824563,8.317353968253968,22.8,40.0,0,40,1708339478.9527268,0.287,1.0,0.8771929824561403,0.9385964912280702
3,9,4,40,40,0.1423333333333333,0.7416666666666667,0.8166151926710157,9.233168783068784,20.78,40.0,0,40,1708340094.217907,0.15814814814814812,1.0,0.9624639076034648,0.9812319538017324
3,4,7,40,40,0.2183333333333333,0.8206666666666668,0.7377380952380952,10.187752116402118,35.0,40.33,0,40,1708340709.5037692,0.5458333333333332,1.0,0.5714285714285714,0.7857142857142857
1,7,4,40,39,0.301,0.746,0.7755757619738752,11.129352116402115,27.56,39.93,0,40,1708341476.6909978,0.43,0.99825,0.725689404934688,0.8619697024673441
1,6,8,39,48,0.403,0.824,0.8190308422301305,12.096518783068785,28.1,48.13,0,48,1708342091.9367163,0.6716666666666667,1.0,0.7117437722419928,0.8558718861209964
2,9,5,48,40,0.198,0.7595,0.8096307129798904,13.018518783068783,21.88,40.13,0,40,1708342707.2415512,0.22,1.0,0.9140767824497258,0.9570383912248629
2,5,8,40,32,0.1815,0.8925,0.7740318010550113,13.954818783068784,26.54,32.0,0,32,1708343322.5041666,0.363,1.0,0.7535795026375283,0.8767897513187641
1,9,8,32,24,0.222,0.799,0.8243919362400376,14.87936044973545,21.33,24.0,0,24,1708343937.8412416,0.24666666666666667,1.0,0.9376465072667605,0.9688232536333803
